"CD4"	"CD3"	"CD8"	"CD16"	"CD11c"	"HLA-DR"	"CD69"	"CD11b"	"CD45"	"CD34"	"CD15"	"CD117"	"CD10"	"CD25"	"CD20"	"IgM"	"CD19"	"CD38"	"CD56"	"CD45RA"	"CD123"	"CD44"	"CD33"	"CD14"	"CD61"
"6"	0.5	0.813700996715198	0.5	0.5	0.5	0.5	0.837369265198845	0.580859114224124	0.685424052154794	0.5	0.5	0.5	0.5	0.5	0.817125025188095	0.5	0.5	0.552992497404301	0.5	1.00900166150985	0.5	0.843841917054054	0.5	0.5	0.5
"2"	0.743818664828379	0.5	0.693864091892275	0.5	0.5	0.747956473573118	0.5	0.5	0.59470994602041	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.951438729784086	0.5	0.944065890142836	0.5	0.820722962718944	0.547779081035513	0.5	1.2919554592076
"4"	0.914244365192418	0.5	0.537504996426235	0.5	0.827951867851928	1.46619990345022	0.622791399998224	0.70332852331761	0.717142969176355	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.83139161651186	0.5	1.1313052578403	0.762469364653198	0.718925150754916	0.589454911586591	0.662506101292128	1.16005885423051
"7"	0.94706433886071	0.5	0.5	2.90644465263255	0.859542751500064	1.80223520415263	0.5	0.5	1.13064450531736	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.897625109130149	0.5	1.50068294792832	1.47243218002289	0.719707847870207	1.44041232311113	0.642204578949544	1.77268609940594
"8"	0.5	0.5	2.40388535344016	0.806129241974536	1.60539393385416	0.5	0.5	0.881552035752949	0.694941721430005	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.26555672172272	0.997610438810242	0.902678162553192	0.5	0.940867521839352	0.5	0.5	0.5
"1"	0.5	0.5	0.5	0.5	0.5	1.37692520877586	0.5	0.5	0.703846146031474	0.534512792923281	0.5	0.5	0.5	0.5	1.02621300946647	3.21102419558845	0.694076454927461	1.04408027034649	0.5	1.32400500235687	0.5	0.96379894732125	0.5	0.5	0.5
"5"	0.5	0.5	0.5	0.5	0.5	1.80502452605659	0.5	0.5	0.531724754729948	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.66112572252147	1.21164080688981	0.5	0.898953308163586	0.5	0.888567874417887	0.5	0.5	0.5
"9"	0.5	0.5	1.92981310974	0.5	1.3540238070137	0.631624468689969	0.5	0.5	0.66159665483669	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.44343264099633	2.72650162399906	0.689811687880304	0.5	1.15648098050661	0.5	0.5	0.5
"3"	0.564251206246245	0.942109268018147	0.767075939336804	0.5	0.5	0.5	0.5	0.5	0.652657771321618	0.5	0.5	0.5	0.5	0.564753584902299	0.5	0.5	0.5	0.756740683662125	0.5	1.74833939523271	0.5	0.860374143056029	0.5	0.5	0.5
