"CD4"	"CD3"	"CD8"	"CD16"	"CD123"	"HLA-DR"	"CD45RA"	"CD38"	"CD69"	"CD45"	"CD56"	"CD15"	"CD117"	"CD10"	"CD34"	"CD25"	"CD20"	"IgM"	"CD19"	"CD44"	"CD11c"	"CD11b"	"CD33"	"CD14"	"CD61"
"8"	3.20214885028524	2.18079203287632	0.590417873885156	0.00934976227366339	0.0236225827152181	0.0183836972918224	2.51993090281809	0.492145400098891	0.0125082449799698	4.42606326408142	0.0213173039018899	0.0254814744745092	0.0261772914719005	0.000672201327027221	0.0222156132019582	0.602625446471236	0.0176267893577345	0.0203109385721247	0.0243469482669786	3.62242972597583	0.0227335897879211	0.00287231358317679	0.0194952298000541	0.023185482497068	0.0199257340953956
"6"	3.06100085712852	2.89827000509153	0.535829342168818	0.0149915225486152	0.0214034874571543	0.0220097553116688	3.12271465375999	0.794879355575735	0.0174129964677158	4.35047031553814	0.0177253818924625	0.0256777400133944	0.0278491796242299	0.00271433270901254	0.0246922484095972	0.0171016185018262	0.0171986386079807	0.0169423133991169	0.0256204440282853	3.04038277106887	0.023311493389641	0.0070840364733303	0.0204464593398801	0.0239570330433063	0.0202115334617881
"5"	3.18911412405234	2.30717976237222	0.525266907051026	0.0114052197287083	0.025489067627069	0.0190317486241727	0.804192174515954	0.514105577464522	0.0111496890117104	4.35157356166926	0.0224573172901363	0.0240374403983778	0.0271259280009285	0.00191888467927319	0.0233362037216331	0.181017778010608	0.0173270297369106	0.019785051155863	0.0255737322708811	3.53656149063603	0.022324632863796	0.00694225019867322	0.0199188809212982	0.0242341539258295	0.0198702114397518
"4"	2.82148646346064	2.13545608842109	0.331598438210624	0.0155615049232431	0.0232688459120035	0.0174858292086577	2.27857858463109	0.372787230667337	0.0154967209912062	3.80891341942443	0.0187597208608767	0.0256565178167525	0.0279911045528872	0.010812623711616	0.0245556650246778	0.0728890470907832	0.0205789256415194	0.0203949716559646	0.0254649196886275	2.69939967131121	0.0222675448103194	0.00568029979865969	0.0188872919348403	0.0237728981888533	0.0156897967027563
"7"	2.15657418610243	0.014988752162815	0.219804845980813	0.0132467232549037	4.19343123878104	3.60692102052688	3.18597912827543	1.24490994089753	0.0574027920937406	3.14506278911661	0.0202670218965202	0.0168119916761367	0.0255786328732902	0.0106477785007528	0.00720919896249635	0.0131705951238118	0.0238726402177139	0.0108487374341539	0.0289615200779075	3.55741145492064	0.0129547916449451	0.0223816719991715	0.147365688530124	0.0147475619986842	1.21751869866874
"2"	1.11491862663601	0.00571174198121811	0.166737857939737	0.0528761603378528	0.389726865351023	2.13916660903159	2.34067086853557	1.31358869152802	0.234666136180645	4.05455682272368	0.0896113626182567	0.0122210232131992	0.022475390817515	0.0650755474371908	0.00403348256217665	0.0240973257215757	0.0215525292626115	0.0192507198151909	0.019964145622276	4.16784849362309	3.60518315089848	2.66770634463679	3.54131803123944	2.88713055310257	2.91387387739826
"3"	0.844769190772647	0.00206059270312392	0.0591523026581033	3.4814621909266	1.75566444521122	2.57093671370274	3.25095566269332	0.541139655455599	0.0122145099050752	4.23096069620207	0.000435876584158874	0.0161307114522296	0.0298549923519174	0.00803508804752767	0.0185401983773594	0.0247309289545822	0.0265942675605533	0.015062151049458	0.0275685077790722	3.53404408774296	3.78394581651656	0.0235190543660837	1.56571192148977	0.317636166794741	0.785231562103003
"9"	0.0210740027210038	0.0136462451539755	0.538330732601455	4.32097029285551	0.0228806468612674	0.0220633397934973	2.56137954686411	1.11346810724874	0.0692343795000201	3.77231578823758	0.827368463303884	0.00983748214891206	0.0295861004555959	0.0105248783011064	0.0236869456709287	0.0235974315971106	0.0187858370007781	0.0277212925811292	0.0289193581289014	1.55080801384983	0.766766429694106	0.548125572519548	0.0196436785300857	0.00727724094402371	0.0160768547116953
"1"	0.0245752491976691	0.0420139993871399	0.0166889231903674	0.0142606213056623	0.0125361129335098	3.56186083950898	2.73196445958616	0.83370898840047	0.0229903829313973	4.32524632368867	0.0284238707082307	0.0240801069620315	0.0312617798222319	0.0038258526273806	0.158712765324321	0.00932450789313484	2.16314807487819	2.48780995154244	2.48473565274657	2.72676092486429	0.0154339057090971	0.0166197218609752	0.112667430246788	0.0212177965841242	0.0161406164547317
"10"	0.0945566825842978	2.20292494948779	5.10019472432972	0.0259224925413476	0.0222160055023685	0.0107421492857388	2.66945034958625	0.245062008171262	1.6691877483626	4.0576378215203	0.00318537424201224	0.020847803122397	0.0186419010945631	0.0110434140160227	0.0909022872430079	0.0197499260416581	0.772313815426993	0.0212429291781269	0.0188222648935372	2.65024233023436	0.0219727507711839	0.189564717479401	0.0207689443758093	0.0207463590811338	0.0121697004764667
