"CD4"	"CD3"	"CD8"	"CD16"	"CD123"	"HLA-DR"	"CD45RA"	"CD38"	"CD69"	"CD45"	"CD56"	"CD15"	"CD117"	"CD10"	"CD34"	"CD25"	"CD20"	"IgM"	"CD19"	"CD44"	"CD11c"	"CD11b"	"CD33"	"CD14"	"CD61"
"2"	9.34801013047505	4.4502657424742	-1.6606941242488	-0.460592100045757	0.00506792959106622	0.927426702705052	2.97303999547234	0.271718860283939	-0.726176635799318	1.10161651638309	0.0186615131436017	0.00716524783016491	0.0049617850856731	-0.00413565724835395	0.0150138974501235	0.0153343169685552	0.290257203845598	-0.00108650393332017	0.00804095460961714	1.98557391581382	0.198270666693901	-0.698932134994851	0.0135121496134081	0.0130382507414966	0.0129120161106794
"4"	7.9402981584904	2.96671778728947	-2.32284013729533	-0.428695891759018	0.0063386420539264	0.72051810626988	1.24034204411149	-0.694053028106914	-0.65510056989692	-0.61060625516379	0.0229049326693608	0.00596416047409984	0.00484615433581938	0.00704508707179667	0.0147075628997695	0.0381222518816278	0.285880029808502	0.00367432316327351	0.00788695520225381	-1.56636536947702	0.141246149014637	-0.687368226145097	0.0117454594788758	0.0121556509591349	0.00677466407727847
"6"	9.32074718708943	3.36498282889766	-1.79209495914018	-0.360567232338939	0.00878671174433145	0.773939788853651	-1.56032982363654	-0.779464736474869	-0.62949268015886	1.04834388211171	0.0265657324045609	0.00623091588066371	0.00308539687347167	-0.00391998459170627	0.0116763493905863	0.504344010334631	0.235503020573267	0.00324395320765292	0.00589796308317758	2.42635584200869	0.108624754649854	-0.687844474968698	0.0121313981644998	0.0123465583816193	0.0127563940858384
"8"	8.78609165322423	3.34051603965635	-2.53767119154449	-0.673017275298022	0.0137769475658584	1.20336850991666	-2.46172576911146	-1.00300295094672	-0.855210117776967	0.266252103339716	0.0158219209607236	0.00472926776715511	0.00418559702785507	-0.00194839616831144	0.015358413891583	0.238725292247574	0.425381014361994	0.00399020095857442	0.00793214178628731	1.66294059562436	0.46930260820796	-0.893239637855702	0.0132791360298192	0.0142372784805263	0.0150436212648369
"10"	4.48374355500662	-7.60581967761895	-1.87855738316858	-0.107580652249318	5.5581157741122	4.79265233500153	1.52227018178077	0.833787673906538	0.349035955603201	-1.69355563719895	0.0211642757606213	-0.00599737805227818	0.00124884625026825	0.00817752151844294	-0.010057802248041	0.0100574745437058	0.0314695203962087	-0.00893654185532309	0.0111877497404534	1.43944879399051	0.00492088615475741	-0.472127492944319	0.180550439265711	-0.00113703456180595	1.60542836400881
"5"	-4.93124163455076	-7.18026621326759	-3.43210959408661	0.24840040993235	0.490299403564178	2.83139476348579	-0.477256330048571	1.0967497733224	0.303703758681942	-0.164210753189996	0.111107368452603	-0.013142744255713	-0.00320844475151339	0.0784517076547383	-0.0155461599802576	0.0280765298303213	0.250858819005563	0.00251215716726453	-0.000894220946508292	2.57746540804687	4.77920837005344	3.46983512489335	4.69128493606188	3.81603670806253	3.85692218347468
"9"	-4.5150016196205	-7.63738892929199	-3.24804260033514	4.61419051866882	2.31232963904887	3.41257966024834	1.04890593906482	-0.198577926450389	-0.394999804156547	0.118188343109602	-0.00527545067773518	-0.00695619874277235	0.00704409511535446	0.00455276722706289	0.0051565635592106	0.0260719801492549	0.0663172870224857	-0.00333743694538276	0.0094771786473991	1.71795192088998	5.02330885331733	-0.507214145800945	2.06744333395976	0.401283113545756	1.02950581358094
"7"	-9.57221481574032	-5.54525207828823	-0.0150709461336166	5.74187928441914	0.00806627127969243	1.21311737234715	0.968073600182695	0.729630557435473	0.488387898154977	-0.583739004654132	1.08246538837975	-0.017563983821442	0.00795646869866694	0.00934751016992175	0.0144889096017866	0.0303637949513103	0.304399763307496	0.0163465096225822	0.0133903481029728	-2.2866333991237	1.00121016221574	0.653371325932414	0.0124574457263941	-0.0126410448639685	0.00767434708048859
"1"	-9.68413534604115	-7.44528363016839	-3.77156989050762	-0.329923820890327	-0.00769110181922953	4.72162203146324	0.423894000176054	0.304065196810693	-0.610552533193674	0.321239172046852	0.031343632695402	0.00404224520490118	0.00680798720959849	-0.00154582879264545	0.188920303979328	0.0052129283871085	2.86682871616955	3.28189254690856	3.27503765681714	-0.83343678698853	0.0089539661536597	-0.670070657110659	0.132338971244666	0.0083654112071275	0.00701589294810636
"3"	-10	3.48207013850411	7.33930806873246	0.283259727173599	0.00711032523333754	1.02332939139847	0.873059945469301	-1.66806222364946	2.21111221662257	-0.245439862503941	-0.00168246240909714	-0.000758583330170583	-0.00923901038033068	0.0107002550334028	0.0960218522396205	0.0242358276764042	1.01047286912092	0.00604631721339679	-0.00280348950268996	-1.33031151088196	0.482290735536561	0.286194743971911	0.0149675184899027	0.00856051490940203	0.00133195208898547
