"CD3"	"CD4"	"CD8"	"CD16"	"CD123"	"HLA-DR"	"CD45RA"	"CD69"	"CD38"	"CD15"	"CD117"	"CD10"	"CD34"	"CD25"	"CD56"	"CD45"	"CD20"	"IgM"	"CD19"	"CD44"	"CD11c"	"CD11b"	"CD33"	"CD14"	"CD61"
"7"	3.47091883501349	8.73815361601948	-1.81837336527909	-0.504873904631785	0.00824601358733074	0.874249866381466	1.49083006096188	-0.749524051460286	-1.02077397508825	0.00588415111754808	0.00337779327651668	-0.00259685109639235	0.0126961013490043	0.210982983650656	0.0194305489984734	1.06114493972771	0.324818055081007	0.00483678317295727	0.0072731312728316	1.90600207284494	0.279011036112009	-0.700322487856964	0.0135429169556518	0.0126457026331538	0.0109298883151444
"6"	3.95414702308954	8.60400351219029	-3.28343685948585	-0.7936137033582	0.00594216651399839	1.47734697716968	1.55397839198506	-0.945855982908005	0.241002220941651	0.00787114884727162	0.00565316620912279	0.00182578343247618	0.0168253232261748	0.0790134627155495	0.0129847063434084	0.059663048337812	0.462287267060873	-0.000130602226544123	0.00826171969287107	-1.24920340404398	0.604011079817392	-0.932834762706808	0.0138486621354995	0.0145751778727065	0.012086459305617
"5"	3.38225046549374	8.79559283287832	-2.61698660006601	-0.6936465436009	0.0138834295334012	1.24336429842957	-2.4392211282961	-0.871724368740621	-1.00038861972309	0.00471620878652845	0.00427292499807693	-0.00189200604399232	0.0153361270512808	0.239150998253701	0.0135480947351035	0.259156877521391	0.436761958918113	0.00363968002610369	0.00797678976631864	1.66466067193516	0.504170001061034	-0.904338818526549	0.0133698641912938	0.0143145334737832	0.0151094774731895
"4"	-7.60581967761895	4.48374355500662	-1.87855738316858	-0.107580652249318	5.5581157741122	4.79265233500153	1.52227018178077	0.349035955603201	0.833787673906538	-0.00599737805227818	0.00124884625026825	0.00817752151844294	-0.010057802248041	0.0100574745437058	0.0211642757606213	-1.69355563719895	0.0314695203962087	-0.00893654185532309	0.0111877497404534	1.43944879399051	0.00492088615475741	-0.472127492944319	0.180550439265711	-0.00113703456180595	1.60542836400881
"9"	3.48207013850411	-10	7.33930806873246	0.283259727173599	0.00711032523333754	1.02332939139847	0.873059945469301	2.21111221662257	-1.66806222364946	-0.000758583330170583	-0.00923901038033068	0.0107002550334028	0.0960218522396205	0.0242358276764042	-0.00168246240909714	-0.245439862503941	1.01047286912092	0.00604631721339679	-0.00280348950268996	-1.33031151088196	0.482290735536561	0.286194743971911	0.0149675184899027	0.00856051490940203	0.00133195208898547
"2"	-7.18026621326759	-4.93124163455076	-3.43210959408661	0.24840040993235	0.490299403564178	2.83139476348579	-0.477256330048571	0.303703758681942	1.0967497733224	-0.013142744255713	-0.00320844475151339	0.0784517076547383	-0.0155461599802576	0.0280765298303213	0.111107368452603	-0.164210753189996	0.250858819005563	0.00251215716726453	-0.000894220946508292	2.57746540804687	4.77920837005344	3.46983512489335	4.69128493606188	3.81603670806253	3.85692218347468
"1"	-7.63738892929199	-4.5150016196205	-3.24804260033514	4.61419051866882	2.31232963904887	3.41257966024834	1.04890593906482	-0.394999804156547	-0.198577926450389	-0.00695619874277235	0.00704409511535446	0.00455276722706289	0.0051565635592106	0.0260719801492549	-0.00527545067773518	0.118188343109602	0.0663172870224857	-0.00333743694538276	0.0094771786473991	1.71795192088998	5.02330885331733	-0.507214145800945	2.06744333395976	0.401283113545756	1.02950581358094
"3"	-7.44528363016839	-9.68413534604115	-3.77156989050762	-0.329923820890327	-0.00769110181922953	4.72162203146324	0.423894000176054	-0.610552533193674	0.304065196810693	0.00404224520490118	0.00680798720959849	-0.00154582879264545	0.188920303979328	0.0052129283871085	0.031343632695402	0.321239172046852	2.86682871616955	3.28189254690856	3.27503765681714	-0.83343678698853	0.0089539661536597	-0.670070657110659	0.132338971244666	0.0083654112071275	0.00701589294810636
"10"	-7.48448323492043	-9.67064019866575	2.75890852430899	5.65005264024799	0.00647753962762476	0.632707396199225	0.803572352452073	0.317655858575182	0.53216148661081	-0.0168234862141318	0.00607129185078619	0.0103038902096143	0.00425570631797997	0.0271938169032438	1.19042031451082	-0.513764616536835	0.0815549551928394	0.0154108381397558	0.00988620053774703	-2.1508691726986	0.99035124885889	0.64144552178258	0.00909744652755944	-0.0151377548290929	0.00389828768467058
"8"	-7.26694556026446	-9.72498970675288	-3.82255979744158	5.8031409787126	0.00811414187537397	0.753442107949279	0.91634112744875	-0.555418692234938	0.818880282488053	-0.015749867917065	0.00799241000775626	0.00656325134682558	0.0189609249803499	0.025579022544637	1.00046365060055	-0.597545322821152	0.243469264069299	0.013960563382665	0.0137198398842138	-2.37564455770903	0.989555062500661	0.592532431474015	0.0132373942380555	-0.00892552393985133	0.00886628350518831
